date,high,low,close
"Jun 14, 2015",234.86,232.00,233.54
"Jun 13, 2015",232.65,229.21,232.40
"Jun 12, 2015",231.06,229.31,229.98
"Jun 11, 2015",230.29,228.77,229.71
"Jun 10, 2015",229.78,228.01,228.80
"Jun 09, 2015",230.95,227.93,229.05
"Jun 08, 2015",229.46,222.84,228.49
"Jun 07, 2015",226.19,222.65,222.88
"Jun 06, 2015",225.72,224.38,225.62
"Jun 05, 2015",225.97,223.18,224.95
"Jun 04, 2015",226.58,224.05,224.32
"Jun 03, 2015",227.40,223.93,225.87
"Jun 02, 2015",226.42,222.42,225.80
"Jun 01, 2015",231.71,221.30,222.93
"May 31, 2015",233.25,229.54,230.19
"May 30, 2015",237.09,232.05,233.35
"May 29, 2015",237.52,235.73,237.10
"May 28, 2015",237.82,236.65,237.41
"May 27, 2015",238.64,236.70,237.28
"May 26, 2015",238.24,235.69,237.12
"May 25, 2015",241.02,236.64,237.11
"May 24, 2015",241.98,238.81,240.95
"May 23, 2015",241.02,238.69,238.87
"May 22, 2015",240.97,235.06,240.35
"May 21, 2015",236.24,233.84,235.34
"May 20, 2015",234.68,231.84,234.02
"May 19, 2015",234.15,231.82,231.95
"May 18, 2015",237.21,232.46,233.13
"May 17, 2015",238.02,236.01,236.80
"May 16, 2015",237.70,235.29,236.15
"May 15, 2015",238.75,236.79,237.60
"May 14, 2015",237.80,234.06,236.93
"May 13, 2015",243.70,235.04,236.38
"May 12, 2015",242.88,240.10,241.11
"May 11, 2015",244.27,239.38,242.16
"May 10, 2015",244.07,238.85,240.30
"May 09, 2015",247.80,239.64,241.83
"May 08, 2015",246.27,236.27,243.86
"May 07, 2015",239.10,228.57,237.33
"May 06, 2015",236.45,229.23,229.78
"May 05, 2015",239.20,232.05,236.12
"May 04, 2015",242.64,237.81,239.02
"May 03, 2015",243.24,234.08,240.36
"May 02, 2015",235.73,232.34,234.93
"May 01, 2015",238.97,232.08,232.08
"Apr 30, 2015",239.56,224.99,236.15
"Apr 29, 2015",227.04,223.43,225.81
"Apr 28, 2015",229.49,223.07,225.85
"Apr 27, 2015",233.30,218.02,229.29
"Apr 26, 2015",226.94,214.87,219.43
"Apr 25, 2015",232.56,226.34,226.39
"Apr 24, 2015",236.30,229.93,231.27
"Apr 23, 2015",236.48,233.20,236.46
"Apr 22, 2015",237.91,233.48,234.18
"Apr 21, 2015",235.27,224.30,235.27
"Apr 20, 2015",226.35,221.98,224.63
"Apr 19, 2015",226.35,222.37,222.60
"Apr 18, 2015",224.32,220.88,223.36
"Apr 17, 2015",228.91,221.94,222.88
"Apr 16, 2015",229.67,223.92,228.57
"Apr 15, 2015",223.83,218.65,223.83
"Apr 14, 2015",224.98,216.32,219.16
"Apr 13, 2015",236.93,222.00,224.59
"Apr 12, 2015",237.73,233.49,236.15
"Apr 11, 2015",239.54,234.18,236.55
"Apr 10, 2015",243.69,232.77,236.07
"Apr 09, 2015",246.12,239.40,243.68
"Apr 08, 2015",253.85,244.21,245.02
"Apr 07, 2015",255.80,252.21,253.18
"Apr 06, 2015",261.80,254.57,255.49
"Apr 05, 2015",260.67,251.94,260.60
"Apr 04, 2015",255.26,251.10,253.70
"Apr 03, 2015",256.04,251.88,254.32
"Apr 02, 2015",254.46,245.42,253.01
"Apr 01, 2015",247.54,241.16,247.27
"Mar 31, 2015",248.73,242.74,244.22
"Mar 30, 2015",249.24,239.21,247.53
"Mar 29, 2015",253.14,240.85,242.71
"Mar 28, 2015",254.21,246.98,252.80
"Mar 27, 2015",256.81,245.21,247.03
"Mar 26, 2015",254.35,244.90,248.53
"Mar 25, 2015",249.19,236.51,246.20
"Mar 24, 2015",267.00,244.15,245.60
"Mar 23, 2015",277.30,261.74,266.74
"Mar 22, 2015",269.75,259.59,267.96
"Mar 21, 2015",262.20,255.65,260.02
"Mar 20, 2015",264.85,259.16,261.75
"Mar 19, 2015",264.24,248.64,260.93
"Mar 18, 2015",285.34,249.87,256.30
"Mar 17, 2015",292.36,284.37,285.51
"Mar 16, 2015",294.11,285.68,290.59
"Mar 15, 2015",286.53,281.00,286.39
"Mar 14, 2015",286.34,280.98,281.89
"Mar 13, 2015",294.50,285.34,285.34
"Mar 12, 2015",297.09,292.41,294.35
"Mar 11, 2015",297.39,290.51,296.38
"Mar 10, 2015",300.04,289.74,291.76
"Mar 09, 2015",292.70,273.89,289.61
"Mar 08, 2015",277.86,272.57,274.35
"Mar 07, 2015",277.85,270.13,276.26
"Mar 06, 2015",277.61,270.02,272.72
"Mar 05, 2015",281.67,264.77,276.18
"Mar 04, 2015",284.23,268.13,273.09
"Mar 03, 2015",285.80,268.16,281.70
"Mar 02, 2015",276.30,258.31,275.67
"Mar 01, 2015",261.66,245.93,260.20
"Feb 28, 2015",254.69,249.48,254.26
"Feb 27, 2015",256.65,236.44,253.83
"Feb 26, 2015",237.71,234.26,236.43
"Feb 25, 2015",239.34,235.53,237.47
"Feb 24, 2015",239.90,236.40,238.74
"Feb 23, 2015",240.11,232.42,238.89
"Feb 22, 2015",246.39,233.85,235.98
"Feb 21, 2015",255.32,243.18,244.53
"Feb 20, 2015",247.10,239.30,243.78
"Feb 19, 2015",242.67,235.59,240.28
"Feb 18, 2015",244.25,232.34,236.33
"Feb 17, 2015",245.77,232.31,243.61
"Feb 16, 2015",239.52,229.02,233.84
"Feb 15, 2015",265.61,227.68,234.82
"Feb 14, 2015",259.81,235.53,257.32
"Feb 13, 2015",240.26,221.26,235.43
"Feb 12, 2015",222.20,217.61,221.76
"Feb 11, 2015",223.41,218.07,219.18
"Feb 10, 2015",221.81,215.33,219.84
"Feb 09, 2015",223.98,217.02,220.11
"Feb 08, 2015",229.44,221.08,223.41
"Feb 07, 2015",230.30,222.61,227.75
"Feb 06, 2015",230.51,216.23,222.27
"Feb 05, 2015",239.40,214.73,217.11
"Feb 04, 2015",230.06,221.11,226.85
"Feb 03, 2015",245.96,224.48,227.27
"Feb 02, 2015",242.18,222.66,238.23
"Feb 01, 2015",231.57,212.01,226.97
"Jan 31, 2015",233.50,216.31,217.46
"Jan 30, 2015",242.85,225.84,226.43
"Jan 29, 2015",238.71,220.71,233.51
"Jan 28, 2015",266.54,227.05,233.91
"Jan 27, 2015",275.48,250.65,263.48
"Jan 26, 2015",309.38,254.08,273.47
"Jan 25, 2015",255.07,243.89,253.72
"Jan 24, 2015",248.21,230.02,247.85
"Jan 23, 2015",234.85,225.20,232.88
"Jan 22, 2015",237.02,226.43,233.41
"Jan 21, 2015",227.79,211.21,226.90
"Jan 20, 2015",215.24,205.15,211.32
"Jan 19, 2015",216.73,207.32,214.86
"Jan 18, 2015",218.70,194.51,210.34
"Jan 17, 2015",211.73,194.88,199.26
"Jan 16, 2015",221.59,199.77,208.10
"Jan 15, 2015",229.07,176.90,209.84
"Jan 14, 2015",223.89,171.51,178.10
"Jan 13, 2015",268.28,219.91,225.86
"Jan 12, 2015",272.20,265.20,267.80
"Jan 11, 2015",279.64,265.04,265.66
"Jan 10, 2015",288.13,273.97,274.80
"Jan 09, 2015",291.11,280.53,290.41
"Jan 08, 2015",294.14,282.17,283.35
"Jan 07, 2015",298.75,283.08,294.34
"Jan 06, 2015",287.55,272.70,286.19
"Jan 05, 2015",278.34,265.08,274.47
"Jan 04, 2015",287.23,257.61,264.20
"Jan 03, 2015",315.15,281.08,281.08
"Jan 02, 2015",315.84,313.57,315.03
"Jan 01, 2015",320.43,314.00,314.25
"Dec 31, 2014",320.19,310.21,320.19
"Dec 30, 2014",314.81,309.37,310.74
"Dec 29, 2014",320.27,312.31,312.67
"Dec 28, 2014",320.03,311.08,317.24
"Dec 27, 2014",328.91,312.63,315.86
"Dec 26, 2014",331.42,316.63,327.92
"Dec 25, 2014",322.67,316.96,319.01
"Dec 24, 2014",334.74,321.36,322.53
"Dec 23, 2014",336.29,329.60,334.57
"Dec 22, 2014",334.12,320.42,331.89
"Dec 21, 2014",329.63,318.90,320.84
"Dec 20, 2014",330.33,316.04,329.96
"Dec 19, 2014",318.53,306.77,317.84
"Dec 18, 2014",323.71,304.23,311.40
"Dec 17, 2014",333.95,315.15,319.78
"Dec 16, 2014",345.86,327.06,327.06
"Dec 15, 2014",351.82,344.93,345.35
"Dec 14, 2014",353.32,345.42,351.63
"Dec 13, 2014",352.38,346.59,347.38
"Dec 12, 2014",352.98,349.29,352.54
"Dec 11, 2014",361.36,338.76,350.51
"Dec 10, 2014",352.38,346.36,346.36
"Dec 09, 2014",363.07,344.95,352.22
"Dec 08, 2014",376.03,361.89,361.91
"Dec 07, 2014",376.29,373.27,375.10
"Dec 06, 2014",378.45,370.95,374.79
"Dec 05, 2014",379.19,365.76,376.85
"Dec 04, 2014",378.65,367.76,369.60
"Dec 03, 2014",383.03,374.35,375.01
"Dec 02, 2014",384.04,377.86,381.32
"Dec 01, 2014",383.66,376.67,379.24
"Nov 30, 2014",382.53,373.31,378.05
"Nov 29, 2014",387.60,372.14,375.49
"Nov 28, 2014",382.84,358.45,376.45
"Nov 27, 2014",373.99,368.28,369.67
"Nov 26, 2014",377.70,365.82,368.37
"Nov 25, 2014",394.70,374.78,375.35
"Nov 24, 2014",387.21,366.67,376.90
"Nov 23, 2014",370.85,353.17,367.57
"Nov 22, 2014",364.84,350.88,352.92
"Nov 21, 2014",357.88,344.11,350.85
"Nov 20, 2014",382.02,356.78,357.84
"Nov 19, 2014",386.48,373.90,380.55
"Nov 18, 2014",392.40,371.12,375.20
"Nov 17, 2014",410.20,377.50,387.41
"Nov 16, 2014",390.80,374.60,387.88
"Nov 15, 2014",405.53,371.01,376.13
"Nov 14, 2014",419.25,384.79,397.82
"Nov 13, 2014",457.09,401.12,420.73
"Nov 12, 2014",429.72,367.98,423.56
"Nov 11, 2014",371.31,363.73,367.70
"Nov 10, 2014",374.82,357.56,366.92
"Nov 09, 2014",363.63,344.26,363.26
"Nov 08, 2014",347.03,342.15,345.49
"Nov 07, 2014",352.73,341.78,342.42
"Nov 06, 2014",352.97,338.42,349.29
"Nov 05, 2014",343.37,330.68,339.49
"Nov 04, 2014",331.77,325.08,330.49
"Nov 03, 2014",334.00,325.48,327.55
"Nov 02, 2014",329.05,320.63,325.89
"Nov 01, 2014",340.53,321.05,325.75
"Oct 31, 2014",348.05,337.14,338.32
"Oct 30, 2014",350.91,335.07,345.30
"Oct 29, 2014",357.83,335.34,335.59
"Oct 28, 2014",359.98,352.68,357.62
"Oct 27, 2014",358.63,349.81,352.99
"Oct 26, 2014",359.22,343.93,354.70
"Oct 25, 2014",359.86,342.88,347.27
"Oct 24, 2014",364.35,353.30,358.35
"Oct 23, 2014",385.05,356.45,358.42
"Oct 22, 2014",388.58,382.25,383.16
"Oct 21, 2014",392.65,380.83,386.48
"Oct 20, 2014",390.08,378.25,382.85
"Oct 19, 2014",393.94,386.46,389.55
"Oct 18, 2014",395.16,378.97,391.44
"Oct 17, 2014",385.48,375.39,383.76
"Oct 16, 2014",398.81,373.07,382.56
"Oct 15, 2014",402.23,388.77,394.77
"Oct 14, 2014",411.70,391.32,400.87
"Oct 13, 2014",397.23,368.90,390.41
"Oct 12, 2014",379.43,356.14,378.55
"Oct 11, 2014",367.19,355.95,362.30
"Oct 10, 2014",375.07,352.96,361.56
"Oct 09, 2014",382.73,347.69,365.03
"Oct 08, 2014",354.36,327.19,352.94
"Oct 07, 2014",339.25,320.48,336.19
"Oct 06, 2014",345.13,302.56,330.08
"Oct 05, 2014",341.80,289.30,320.51
"Oct 04, 2014",364.49,325.89,328.87
"Oct 03, 2014",377.70,357.86,359.51
"Oct 02, 2014",385.50,372.95,375.07
"Oct 01, 2014",391.38,380.78,383.61
"Sep 30, 2014",390.98,373.44,386.94
"Sep 29, 2014",385.21,372.24,375.47
"Sep 28, 2014",401.02,374.33,377.18
"Sep 27, 2014",406.62,397.37,399.52
"Sep 26, 2014",414.94,400.01,404.42
"Sep 25, 2014",423.52,409.47,411.57
"Sep 24, 2014",436.11,421.13,423.20
"Sep 23, 2014",441.56,396.20,435.79
"Sep 22, 2014",406.92,397.13,402.15
"Sep 21, 2014",412.43,393.18,398.82
"Sep 20, 2014",423.30,389.88,408.90
"Sep 19, 2014",427.83,384.53,394.80
"Sep 18, 2014",456.86,413.10,424.44
"Sep 17, 2014",468.17,452.42,457.33
"Sep 16, 2014",475.64,465.13,466.06
"Sep 15, 2014",478.62,474.02,475.37
"Sep 14, 2014",479.85,476.12,477.89
"Sep 13, 2014",482.12,475.10,479.00
"Sep 12, 2014",479.63,473.01,477.75
"Sep 11, 2014",482.35,474.61,479.75
"Sep 10, 2014",487.47,475.14,479.36
"Sep 09, 2014",477.38,467.78,475.26
"Sep 08, 2014",489.83,468.79,474.60
"Sep 07, 2014",488.07,482.28,482.28
"Sep 06, 2014",488.60,483.00,484.83
"Sep 05, 2014",490.64,481.61,483.34
"Sep 04, 2014",493.93,477.09,489.66
"Sep 03, 2014",481.71,476.21,477.59
"Sep 02, 2014",482.99,472.32,477.43
"Sep 01, 2014",485.31,471.91,474.88
"Aug 31, 2014",504.88,474.81,477.76
"Aug 30, 2014",509.31,501.64,504.25
"Aug 29, 2014",511.70,503.82,508.52
"Aug 28, 2014",516.16,506.88,507.82
"Aug 27, 2014",520.71,510.92,511.15
"Aug 26, 2014",512.69,502.54,511.57
"Aug 25, 2014",508.22,499.23,502.50
"Aug 24, 2014",512.89,497.35,508.29
"Aug 23, 2014",514.30,492.11,498.08
"Aug 22, 2014",521.48,501.27,514.04
"Aug 21, 2014",531.90,510.45,517.24
"Aug 20, 2014",518.28,467.51,511.98
"Aug 19, 2014",485.71,455.54,485.24
"Aug 18, 2014",499.37,443.85,461.46
"Aug 17, 2014",520.19,483.63,491.80
"Aug 16, 2014",521.47,487.74,519.71
"Aug 15, 2014",518.18,487.93,497.01
"Aug 14, 2014",546.24,498.73,505.97
"Aug 13, 2014",573.03,532.67,546.66
"Aug 12, 2014",576.95,566.59,569.64
"Aug 11, 2014",591.51,574.05,576.37
"Aug 10, 2014",594.46,587.94,591.06
"Aug 09, 2014",592.47,587.63,589.37
"Aug 08, 2014",598.12,588.79,592.58
"Aug 07, 2014",591.10,584.05,588.87
"Aug 06, 2014",587.49,583.10,584.65
"Aug 05, 2014",589.86,584.10,585.44
"Aug 04, 2014",591.95,583.74,588.78
"Aug 03, 2014",589.15,581.65,586.67
"Aug 02, 2014",594.91,586.16,589.33
"Aug 01, 2014",597.92,583.63,594.92
"Jul 31, 2014",586.23,564.51,586.23
"Jul 30, 2014",585.12,564.90,567.29
"Jul 29, 2014",588.39,581.70,584.72
"Jul 28, 2014",594.57,575.18,585.69
"Jul 27, 2014",598.94,593.43,593.85
"Jul 26, 2014",602.09,593.96,595.81
"Jul 25, 2014",607.07,597.23,601.09
"Jul 24, 2014",620.43,595.57,601.73
"Jul 23, 2014",624.43,618.29,619.41
"Jul 22, 2014",624.30,620.96,621.55
"Jul 21, 2014",624.09,619.11,622.21
"Jul 20, 2014",628.56,622.78,623.90
"Jul 19, 2014",629.17,624.60,628.52
"Jul 18, 2014",629.21,620.47,628.78
"Jul 17, 2014",626.29,608.40,623.09
"Jul 16, 2014",623.09,615.33,616.80
"Jul 15, 2014",625.14,619.64,621.59
"Jul 14, 2014",627.34,617.32,619.32
"Jul 13, 2014",634.73,624.91,626.50
"Jul 12, 2014",636.66,626.98,633.71
"Jul 11, 2014",632.09,615.77,632.00
"Jul 10, 2014",626.12,612.35,616.76
"Jul 09, 2014",627.00,622.60,624.51
"Jul 08, 2014",626.70,620.91,624.82
"Jul 07, 2014",637.16,617.01,624.09
"Jul 06, 2014",638.65,631.16,635.81
"Jul 05, 2014",633.22,628.00,631.46
"Jul 04, 2014",648.43,629.40,630.69
"Jul 03, 2014",650.77,641.30,645.16
"Jul 02, 2014",656.68,638.34,650.88
"Jul 01, 2014",657.86,640.11,640.81
"Jun 30, 2014",645.16,599.88,639.80
"Jun 29, 2014",604.08,596.16,602.72
"Jun 28, 2014",604.47,595.92,596.55
"Jun 27, 2014",600.12,579.89,597.26
"Jun 26, 2014",581.63,564.73,581.14
"Jun 25, 2014",583.60,565.63,566.34
"Jun 24, 2014",596.97,582.36,582.36
"Jun 23, 2014",603.21,586.34,593.98
"Jun 22, 2014",606.00,594.63,602.27
"Jun 21, 2014",599.46,587.74,594.99
"Jun 20, 2014",599.75,587.76,594.15
"Jun 19, 2014",612.24,597.02,598.07
"Jun 18, 2014",615.88,604.40,607.96
"Jun 17, 2014",610.89,590.40,610.86
"Jun 16, 2014",608.72,587.07,592.19
"Jun 15, 2014",592.94,554.89,592.94
"Jun 14, 2014",601.27,549.82,577.36
"Jun 13, 2014",615.14,585.70,600.16
"Jun 12, 2014",638.11,573.27,586.95
"Jun 11, 2014",657.04,632.55,633.02
"Jun 10, 2014",659.61,646.56,653.15
"Jun 09, 2014",657.70,644.39,649.16
"Jun 08, 2014",658.88,653.47,656.14
"Jun 07, 2014",656.94,644.91,654.97
"Jun 06, 2014",661.37,652.30,653.70
"Jun 05, 2014",663.53,640.09,659.26
"Jun 04, 2014",668.56,624.09,641.61
"Jun 03, 2014",674.11,650.78,667.60
"Jun 02, 2014",665.50,618.74,660.62
"Jun 01, 2014",671.51,619.91,630.23
"May 31, 2014",624.72,604.47,623.68
"May 30, 2014",618.46,568.16,615.33
"May 29, 2014",577.10,561.60,568.18
"May 28, 2014",578.62,564.09,577.06
"May 27, 2014",589.52,554.43,571.24
"May 26, 2014",588.39,565.33,583.42
"May 25, 2014",576.48,525.23,571.59
"May 24, 2014",525.17,516.28,525.14
"May 23, 2014",541.96,520.08,520.22
"May 22, 2014",525.36,490.19,524.58
"May 21, 2014",494.37,483.49,491.77
"May 20, 2014",491.44,446.01,485.72
"May 19, 2014",447.55,443.10,446.18
"May 18, 2014",449.77,444.78,446.26
"May 17, 2014",451.98,447.30,448.90
"May 16, 2014",450.66,444.96,448.06
"May 15, 2014",449.80,443.63,447.25
"May 14, 2014",446.66,440.50,443.97
"May 13, 2014",441.98,436.97,440.67
"May 12, 2014",442.26,434.23,441.46
"May 11, 2014",455.34,433.40,438.89
"May 10, 2014",455.77,448.47,454.43
"May 09, 2014",452.69,440.14,449.46
"May 08, 2014",448.40,438.14,440.17
"May 07, 2014",446.13,428.45,438.82
"May 06, 2014",448.04,423.25,428.96
"May 05, 2014",440.97,427.62,433.48
"May 04, 2014",439.77,430.05,436.40
"May 03, 2014",449.40,430.68,437.76
"May 02, 2014",457.93,443.40,449.38
"May 01, 2014",460.61,447.63,457.76
"Apr 30, 2014",451.10,436.70,447.64
"Apr 29, 2014",451.64,435.18,447.21
"Apr 28, 2014",447.53,422.94,440.29
"Apr 27, 2014",459.33,436.39,436.39
"Apr 26, 2014",464.54,449.10,458.60
"Apr 25, 2014",500.30,442.95,461.45
"Apr 24, 2014",500.46,482.95,500.46
"Apr 23, 2014",493.25,485.82,491.30
"Apr 22, 2014",503.22,487.58,487.92
"Apr 21, 2014",510.57,493.20,495.77
"Apr 20, 2014",510.87,490.84,498.17
"Apr 19, 2014",503.55,470.56,501.57
"Apr 18, 2014",498.60,472.74,479.64
"Apr 17, 2014",533.52,484.87,495.96
"Apr 16, 2014",542.38,502.78,527.40
"Apr 15, 2014",519.00,453.54,515.59
"Apr 14, 2014",469.75,407.37,458.79
"Apr 13, 2014",427.40,395.25,414.06
"Apr 12, 2014",439.61,415.79,421.12
"Apr 11, 2014",429.77,351.27,420.95
"Apr 10, 2014",443.37,358.73,365.18
"Apr 09, 2014",455.73,441.93,442.73
"Apr 08, 2014",457.42,446.11,453.09
"Apr 07, 2014",462.56,445.12,449.42
"Apr 06, 2014",466.32,452.97,460.50
"Apr 05, 2014",463.57,444.20,461.91
"Apr 04, 2014",454.65,429.09,447.53
"Apr 03, 2014",449.57,414.89,444.72
"Apr 02, 2014",495.05,431.27,437.14
"Apr 01, 2014",495.34,457.00,478.38
"Mar 31, 2014",483.02,443.36,457.00
"Mar 30, 2014",492.37,444.18,460.27
"Mar 29, 2014",504.86,489.73,491.17
"Mar 28, 2014",526.02,473.23,495.67
"Mar 27, 2014",580.56,471.24,471.24
"Mar 26, 2014",590.03,570.96,580.83
"Mar 25, 2014",585.44,572.60,583.92
"Mar 24, 2014",586.56,551.77,583.41
"Mar 23, 2014",570.24,560.88,561.27
"Mar 22, 2014",572.55,554.39,565.04
"Mar 21, 2014",604.59,561.81,571.49
"Mar 20, 2014",609.74,587.49,588.77
"Mar 19, 2014",622.00,609.10,609.89
"Mar 18, 2014",622.39,603.80,614.83
"Mar 17, 2014",632.68,616.85,622.37
"Mar 16, 2014",637.52,628.11,631.11
"Mar 15, 2014",639.14,627.30,636.12
"Mar 14, 2014",639.53,627.21,628.80
"Mar 13, 2014",644.20,630.85,638.14
"Mar 12, 2014",648.03,629.51,632.10
"Mar 11, 2014",638.42,618.84,634.11
"Mar 10, 2014",644.76,615.02,627.79
"Mar 09, 2014",643.95,612.35,636.96
"Mar 08, 2014",635.14,604.46,617.45
"Mar 07, 2014",665.34,616.35,629.15
"Mar 06, 2014",669.77,649.79,663.86
"Mar 05, 2014",674.28,646.28,665.51
"Mar 04, 2014",696.22,655.68,666.78
"Mar 03, 2014",702.91,560.52,667.76
"Mar 02, 2014",570.48,553.27,559.79
"Mar 01, 2014",573.38,539.29,565.61
"Feb 28, 2014",584.14,545.17,549.26
"Feb 27, 2014",594.05,566.62,578.77
"Feb 26, 2014",603.80,532.58,582.69
"Feb 25, 2014",541.38,420.41,538.71
"Feb 24, 2014",607.61,538.70,546.32
"Feb 23, 2014",639.91,599.70,605.82
"Feb 22, 2014",614.48,558.58,605.42
"Feb 21, 2014",582.96,530.47,574.16
"Feb 20, 2014",627.73,556.14,556.14
"Feb 19, 2014",631.77,618.70,623.03
"Feb 18, 2014",645.76,612.54,626.60
"Feb 17, 2014",656.95,607.31,626.27
"Feb 16, 2014",665.10,584.17,616.63
"Feb 15, 2014",661.84,632.84,650.92
"Feb 14, 2014",691.72,541.04,661.99
"Feb 13, 2014",657.99,601.91,605.24
"Feb 12, 2014",672.90,643.04,651.72
"Feb 11, 2014",712.46,636.66,672.17
"Feb 10, 2014",703.71,550.50,681.03
"Feb 09, 2014",712.27,655.25,682.90
"Feb 08, 2014",721.82,661.87,673.92
"Feb 07, 2014",783.20,654.35,712.40
"Feb 06, 2014",819.81,770.59,781.55
"Feb 05, 2014",837.32,811.91,811.91
"Feb 04, 2014",840.17,820.94,827.96
"Feb 03, 2014",826.48,807.22,823.83
"Feb 02, 2014",844.72,820.67,825.37
"Feb 01, 2014",853.52,827.11,832.58
"Jan 31, 2014",831.87,812.60,829.92
"Jan 30, 2014",830.50,799.06,819.03
"Jan 29, 2014",836.87,809.85,826.00
"Jan 28, 2014",832.50,766.98,812.51
"Jan 27, 2014",893.00,757.11,771.39
"Jan 26, 2014",897.02,844.86,885.28
"Jan 25, 2014",861.45,792.96,853.61
"Jan 24, 2014",822.43,783.58,797.07
"Jan 23, 2014",851.57,819.32,822.04
"Jan 22, 2014",870.15,837.36,845.59
"Jan 21, 2014",881.20,855.93,863.91
"Jan 20, 2014",886.39,853.87,870.20
"Jan 19, 2014",870.96,825.53,870.96
"Jan 18, 2014",841.49,816.07,840.00
"Jan 17, 2014",842.91,797.63,814.64
"Jan 16, 2014",866.16,835.63,835.63
"Jan 15, 2014",872.81,830.86,860.90
"Jan 14, 2014",855.69,825.66,833.27
"Jan 13, 2014",861.29,806.05,841.20
"Jan 12, 2014",928.52,851.17,863.22
"Jan 11, 2014",921.48,861.72,913.95
"Jan 10, 2014",871.19,822.60,868.48
"Jan 09, 2014",864.36,804.14,846.86
"Jan 08, 2014",870.68,776.18,842.72
"Jan 07, 2014",965.74,802.00,802.00
"Jan 06, 2014","1,017.12",905.71,953.29
"Jan 05, 2014",952.40,854.52,933.53
"Jan 04, 2014",859.51,801.67,859.51
"Jan 03, 2014",834.15,789.12,818.72
"Jan 02, 2014",820.31,767.21,802.39
"Jan 01, 2014",775.35,754.97,771.40
"Dec 31, 2013",760.58,738.17,754.01
"Dec 30, 2013",766.60,740.24,756.13
"Dec 29, 2013",748.61,714.44,745.05
"Dec 28, 2013",747.06,705.35,727.83
"Dec 27, 2013",777.51,713.60,735.07
"Dec 26, 2013",777.75,683.94,761.98
"Dec 25, 2013",682.70,649.48,682.21
"Dec 24, 2013",684.39,645.71,665.58
"Dec 23, 2013",680.91,611.04,673.41
"Dec 22, 2013",666.74,585.64,617.18
"Dec 21, 2013",654.27,579.17,605.66
"Dec 20, 2013",729.16,595.33,625.32
"Dec 19, 2013",707.23,502.89,691.96
"Dec 18, 2013",679.32,420.51,522.70
"Dec 17, 2013",754.83,630.88,682.12
"Dec 16, 2013",882.25,668.25,705.97
"Dec 15, 2013",886.16,825.00,876.12
"Dec 14, 2013",904.65,858.36,872.60
"Dec 13, 2013",941.79,860.05,892.58
"Dec 12, 2013",901.94,844.95,873.26
"Dec 11, 2013","1,001.58",834.23,878.48
"Dec 10, 2013",997.23,892.32,988.51
"Dec 09, 2013",921.93,780.90,893.19
"Dec 08, 2013",802.51,670.88,795.87
"Dec 07, 2013",854.64,640.22,698.23
"Dec 06, 2013","1,042.38",829.45,829.45
"Dec 05, 2013","1,154.36",897.11,"1,045.11"
"Dec 04, 2013","1,156.12","1,070.16","1,151.17"
"Dec 03, 2013","1,096.00","1,011.21","1,078.28"
"Dec 02, 2013","1,055.42",938.41,"1,043.33"
"Dec 01, 2013","1,133.08",801.82,955.85
"Nov 30, 2013","1,156.14","1,106.61","1,129.43"
"Nov 29, 2013","1,146.97","1,000.64","1,131.97"
"Nov 28, 2013","1,077.56",962.17,"1,031.95"
"Nov 27, 2013","1,001.96",891.68,"1,001.96"
"Nov 26, 2013",928.54,800.80,928.10
"Nov 25, 2013",810.68,754.43,799.11
"Nov 24, 2013",807.36,722.87,774.25
"Nov 23, 2013",844.97,771.70,797.82
"Nov 22, 2013",780.85,668.13,771.44
"Nov 21, 2013",733.40,577.29,722.43
"Nov 20, 2013",599.65,448.45,590.83
"Nov 19, 2013",806.11,456.39,584.61
"Nov 18, 2013",703.78,494.94,703.56
"Nov 17, 2013",500.58,440.24,492.11
"Nov 16, 2013",450.26,415.57,440.22
"Nov 15, 2013",437.89,396.11,417.95
"Nov 14, 2013",425.90,395.19,420.20
"Nov 13, 2013",414.05,359.80,407.37
"Nov 12, 2013",362.81,342.80,360.33
"Nov 11, 2013",351.27,311.78,342.44
"Nov 10, 2013",350.70,277.24,326.62
"Nov 09, 2013",370.82,319.71,339.11
"Nov 08, 2013",338.66,296.93,338.11
"Nov 07, 2013",304.17,261.55,296.41
"Nov 06, 2013",263.00,244.78,262.50
"Nov 05, 2013",250.66,226.22,245.24
"Nov 04, 2013",231.01,213.94,229.10
"Nov 03, 2013",215.05,203.99,215.05
"Nov 02, 2013",207.76,201.65,206.22
"Nov 01, 2013",206.65,202.13,206.18
"Oct 31, 2013",205.18,198.85,204.00
"Oct 30, 2013",209.16,199.97,199.97
"Oct 29, 2013",204.79,198.55,204.39
"Oct 28, 2013",198.62,192.06,198.55
"Oct 27, 2013",196.44,176.60,196.44
"Oct 26, 2013",188.41,175.75,177.32
"Oct 25, 2013",198.87,168.50,186.69
"Oct 24, 2013",217.42,168.52,198.23
"Oct 23, 2013",213.62,192.38,213.62
"Oct 22, 2013",196.27,182.65,193.76
"Oct 21, 2013",184.82,174.80,182.21
"Oct 20, 2013",174.91,168.95,174.61
"Oct 19, 2013",177.48,155.70,172.42
"Oct 18, 2013",155.96,145.57,155.96
"Oct 17, 2013",147.42,142.41,146.25
"Oct 16, 2013",152.23,142.43,142.55
"Oct 15, 2013",145.39,139.13,145.24
"Oct 14, 2013",144.12,138.90,140.52
"Oct 13, 2013",138.66,134.55,138.13
"Oct 12, 2013",135.66,130.56,135.19
